created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-02-18,heran si tukang berantem tv berita nasional statement sesuai isinya kali usah ditanya biar redup ilang ditelan jabatan giveaway seharinya gmn kerjanya wamen belagu menteri cerdas sdm tinggi pak menteri jangan terkontaminasi virus,Negatif,heran si tukang antem tv berita nasional statement sesuai isi kali usah tanya biar redup ilang tel jabat giveaway hari gmn kerja wamen belagu menteri cerdas sdm tinggi pak menteri jangan kontaminasi virus,0.0
2025-02-18,apple to apple bandinginnya kualitas sdm menteri disana kredibel disini gimana kumpulan bangt,Negatif,apple to apple bandinginnya kualitas sdm menteri sana kredibel sini gimana kumpul bangt,0.0
2025-02-18,omongan menteri sdm rendah begini bukan kritis malah menyudutkan rakyat sendiri dasar penjilat,Negatif,omong menteri sdm rendah begini bukan kritis malah sudut rakyat sendiri dasar jilat,0.0
2025-02-17,presiden aneh menteri aneh stafsus aneh dagunya anomali partai aneh sdm aneh dahlah bubar indo,Negatif,presiden aneh menteri aneh stafsus aneh dagu anomali partai aneh sdm aneh dah bubar indo,1.0
2025-02-16,kalau masalah polusi udara sprti simplenya lalu menteri klhk dinas lh jakarta kaga tau sdm sekolah kaga sekolah bs nanya meta whatsapp ndas muu kacauu pecat unt efisiensi tak sama buat negara inii kampret,Negatif,kalau masalah polusi udara sprti simplenya lalu menteri klhk dinas lh jakarta kaga tau sdm sekolah kaga sekolah bs nanya meta whatsapp ndas muu kacauu pecat unt efisiensi tak sama buat negara ini kampret,0.0
2025-02-14,anggaran pejabat pangkas pejabat pangkas sdm sdm kabur keluar negeri menteri lpg bersabda barang siapa kabur keluar negeri pertanda punya rasa nasionalisme netizen wkwkwk,Negatif,anggar jabat pangkas jabat pangkas sdm sdm kabur keluar negeri menteri lpg sabda barang siapa kabur keluar negeri tanda punya rasa nasionalisme netizen wkwkwk,0.0
2025-02-10,sdm pejabatnya nol pengin jadi negara maju ikn omong kosong korupsi segala sendi pemerintahan menteri tak inovasi membangun negeri pemerintah bisnis rakyat jualan bbm listrik gas airdll,Negatif,sdm jabat nol pengin jadi negara maju ikn omong kosong korupsi segala sendi perintah menteri tak inovasi bangun negeri perintah bisnis rakyat jual bbm listrik gas airdll,0.0
2025-02-09,g usah jauh jauh menteri sdm satu ngajarin anaknya buat nepotisme sejak dini buat jadi ketua hipmi jadi ketaker kan cem mana,Negatif,g usah jauh jauh menteri sdm satu ngajarin anak buat nepotisme sejak dini buat jadi ketua hipmi jadi ketaker kan cem mana,1.0
2025-02-09,kualitas menteri titipan mementingkan junjungan sdm rendah,Negatif,kualitas menteri titip penting junjung sdm rendah,0.0
2025-02-07,dlm mengatasi masalah polusi udara menteri klhk wajib sdm terdidik bukannya sdm mata hijau kalau mau beres masalah pplusi udaranya yaa semua kebaikan bangsa negara ri,Positif,dlm atas masalah polusi udara menteri klhk wajib sdm didik bukan sdm mata hijau kalau mau beres masalah pplusi udara yaa semua baik bangsa negara ri,0.0
2025-02-07,efisiensi efisiensi kalau fasilitas publik y janganlah pak trus kapan pinternya sdm kalau perpus cm buka setengah hari mending fasilitas pejabat publik semacam menteri dprmpr dipangkas,Negatif,efisiensi efisiensi kalau fasilitas publik y jangan pak trus kapan pinternya sdm kalau pus cm buka tengah hari mending fasilitas jabat publik macam menteri dprmpr pangkas,0.0
2025-02-07,pendidikan kesehatan cuma prioritas pendukung anjinggg padahal pendidikan kan aspek pending buat menaikan sdm anjir pejabat menteri disana karna pendidikan anjing kec wakil cuma yah gimana mau maju anjing,Negatif,didik sehat cuma prioritas dukung anjinggg padahal didik kan aspek pending buat naik sdm anjir jabat menteri sana karna didik anjing kec wakil cuma yah gimana mau maju anjing,0.0
2025-02-06,menteri sdm hanyalah orgnya si mantan kalau bicara sama si mantan mulut hatinya tak sama m pembohong h kelicikan kelompoknya sendiri punya kebijakan cara preman atas rakyat tak tahu diri rakyat gaji,Negatif,menteri sdm hanya orgnya si mantan kalau bicara sama si mantan mulut hati tak sama m bohong h kelici kelompok sendiri punya bijak cara preman atas rakyat tak tahu diri rakyat gaji,0.0
2025-02-05,menteri esdm g berwujud sdm buang ato minimal tempeleng pake gas melon gitu mukanyaaa,Negatif,menteri esdm g wujud sdm buang ato minimal tempeleng pake gas melon gitu mukanyaaa,0.0
2025-02-05,sdm pemerintahan sekarang kek apa gitu jadi menteri,Negatif,sdm perintah sekarang kek apa gitu jadi menteri,0.0
2025-02-05,sdm rendah jadi menteri bgtu,Negatif,sdm rendah jadi menteri bgtu,0.0
2025-02-04,pecat menteri sdm karna becus,Negatif,pecat menteri sdm karna becus,0.0
2025-02-04,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,Negatif,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,0.0
2025-02-04,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,Negatif,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,
2025-02-04,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,Negatif,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,
2025-02-04,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,Negatif,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,
2025-02-04,maju terus paaakk rakyat kismin dibikin susah terus miskinkan segera koruptor jangan beratinya rakyat kismin bikin susah terus zaman udah digital kaya zaman batu menteri ber sdm rendah,Negatif,maju terus paaakk rakyat kismin bikin susah terus miskin segera koruptor jangan berat rakyat kismin bikin susah terus zaman udah digital kaya zaman batu menteri ber sdm rendah,0.0
2025-02-04,aturan belom jadi malah udah terapkan bikin susah rakyat aje luh bahlul harusnya koordinasi dulu mau bikin kebijakan presiden jgn bilang jgn bawa presiden menteri sdm rendah lu,Negatif,atur bom jadi malah udah terap bikin susah rakyat aje luh bahlul harus koordinasi dulu mau bikin bijak presiden jgn bilang jgn bawa presiden menteri sdm rendah lu,0.0
2025-02-04,setaraf menteri memikirkan akibat bener sebaiknya stop masa tugasnya diganti ama orang lbh baik lbh handal sdm kemampuan sprti gaji ump banyak lbh cerdas lbh good looking pecat,Negatif,taraf menteri pikir akibat bener baik stop masa tugas ganti ama orang lbh baik lbh handal sdm mampu sprti gaji ump banyak lbh cerdas lbh good looking pecat,0.0
2025-02-04,min sdm indonesia banyak banget mumpuni pecat menteri,Positif,min sdm indonesia banyak banget mumpuni pecat menteri,0.0
2025-02-04,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,Negatif,copott bahlil goblok menteri tololl gue yakin kasih soal soal energi apa ngerjain bakal kasih posisi menteri sesuai bidang masing masing banyak sdm lebih lyak cepat ganti menteri,
2025-02-04,tag buat menteri sdm rendah gigi jarang lihat tuh video ibu berkorban antri beli gas diagen rakyat dibikin sulit hidup menjerit gas pengecer beli diagen malah jadi korban,Negatif,tag buat menteri sdm rendah gigi jarang lihat tuh video ibu korban antri beli gas agen rakyat bikin sulit hidup jerit gas ecer beli agen malah jadi korban,1.0
2025-02-03,menteri esdm kalo bahlul sdm rendah,Negatif,menteri esdm kalo bahlul sdm rendah,0.0
2025-02-03,otak tumpul mu emang kerja diganti pak banyaakkk sdm layak jadi menteri diaa banyak anak muda bangsa punya skil kyak,Negatif,otak tumpul mu emang kerja ganti pak banyaakkk sdm layak jadi menteri diaa banyak anak muda bangsa punya skil kyak,0.0
2025-02-03,kalau sdm rendah jadi menteri gini,Negatif,kalau sdm rendah jadi menteri gin,0.0
2025-01-28,kalian merasa pintar yah kumpul dong gimana semua lulusan sdh siap kerja gimana caranya ganti kurikulum ganti menteri kalian ngk akur ngk duduk bareng sdm anak bangsa mumpuni kalian malah menyalahkan anak didik,Negatif,kalian rasa pintar yah kumpul dong gimana semua lulus sdh siap kerja gimana cara ganti kurikulum ganti menteri kalian ngk akur ngk duduk bareng sdm anak bangsa mumpuni kalian malah salah anak didik,0.0
2025-01-26,china keren tiongkok utara kesulitan air sungainya dipindahkan konoha teknologinya dibeli sdm luar dikontrak digaji uangnya pake ngutang dapet fee dehh ttd preshut presiden hutang menhut menteri hutang,Negatif,china keren tiongkok utara sulit air sungai pindah konoha teknologi beli sdm luar kontrak gaji uang pake ngutang dapet fee dehh ttd preshut presiden hutang menhut menteri hutang,0.0
2025-01-23,sdm rendah bukannya kaubanci kere dungu tukang tipu banci kere sdh terbukti kau dungu sdh terbukti tukang tipu sgt terbukti sdh benar bilang pak menteri low quality,Negatif,sdm rendah bukan banci kere dungu tukang tipu banci kere sdh bukti kau dungu sdh bukti tukang tipu sgt bukti sdh benar bilang pak menteri low quality,0.0
2025-01-22,penjelasan pak menteri ketahuan klu penguasa singapore sdm rendah,Negatif,jelas pak menteri tahu klu kuasa singapore sdm rendah,0.0
2025-01-22,memangnya sdm bermasalah kalo sdm bermasalah banyak jadi menteri wamen stafsus,Negatif,memang sdm masalah kalo sdm masalah banyak jadi menteri wamen stafsus,0.0
2025-01-21,memperlakukan rakyat indonesia ala sdm an logika berpikir paling tinggi dripada rakyat semakin tuh menteri banyak bacot semakin menunjukkan kejahatannya,Negatif,laku rakyat indonesia ala sdm an logika pikir paling tinggi dripada rakyat makin tuh menteri banyak bacot makin tunjuk jahat,0.0
2025-01-21,sdm menteri gub bup walikota camat kepaladesa lurah bermental rendahan,Negatif,sdm menteri gub bup walikota camat kepaladesa lurah mental rendah,0.0
2025-01-21,om owo apa ngga cari info dulu waktu mau jadiin menteri perasaan problematik banget kabinet skrg sdh gada lagikah sdm benar negara,Negatif,om owo apa ngga cari info dulu waktu mau jadiin menteri asa problematik banget kabinet skrg sdh gada lagi sdm benar negara,0.0
2025-01-20,buat mencela si menteri coba lah pikirkan baik asn disana suci hidup tak selalu hitam putih hitam hitam saling baku hantam berebut lahan basah sdm sampah tol,Negatif,buat cela si menteri coba lah pikir baik asn sana suci hidup tak selalu hitam putih hitam hitam saling baku hantam rebut lahan basah sdm sampah tol,0.0
2025-01-20,banyak lah diluar sana sdm lebih loyal dijadikan menteri kkp,Negatif,banyak lah luar sana sdm lebih loyal jadi menteri kkp,0.0
2025-01-20,sia selama rakyat bayar pajak ngegaji menteri ber sdm rendah,Negatif,sia lama rakyat bayar pajak ngegaji menteri ber sdm rendah,0.0
2025-01-19,wahhhh berani menteri kasih pernyataan bertentangan kebijakan presiden indonesia kekurangan sdm jadi menteri kkp,Negatif,wahhhh berani menteri kasih nyata tentang bijak presiden indonesia kurang sdm jadi menteri kkp,0.0
2025-01-19,semoga pengendalian polusi udara jakarta maximal semoga banyak orang cerdas bersuara memperhatikan pencemaran udara lingkungan semoga pemerintah ri skrg berkomitment khusus unt mengatasi polusi udara menggunakan sdm menteri memgerti bidang,Positif,moga kendali polusi udara jakarta maximal moga banyak orang cerdas suara perhati cemar udara lingkung moga perintah ri skrg berkomitment khusus unt atas polusi udara guna sdm menteri memgerti bidang,0.0
2025-01-15,sekalas menteri bisabisanya loh ngga nge track record orang sekelas kementrian sumber dayanya tak terbatas bu memang banget lantik staf khusus memang pns kementrian ibu sdm ngga apa,Negatif,kalas menteri bisabisanya loh ngga nge track record orang kelas tri sumber daya tak batas bu memang banget lantik staf khusus memang pns tri ibu sdm ngga apa,0.0
2025-01-14,pemerintah faham pitensi sdm sda prabowo mana faham milih menteri kacau bedebah,Negatif,perintah faham pitensi sdm sda prabowo mana faham milih menteri kacau bedebah,0.0
2025-01-08,semua tampil carmuk didepan ps padahal bukan tugas menteri sdm rendah,Negatif,semua tampil carmuk depan ps padahal bukan tugas menteri sdm rendah,0.0
2025-01-04,semua instansi bagus buruk perlu dibuburakan bukan instansi sdm buruknya sdm dibuktikan mantan menteri ignasius jonan,Negatif,semua instansi bagus buruk perlu dibuburakan bukan instansi sdm buruk sdm bukti mantan menteri ignasius jonan,0.0
2025-01-03,tiap thn malah dpt menteri sdm rendah kompeten sama sekali bidangnya semua cm jabatan balas budi,Negatif,tiap thn malah dpt menteri sdm rendah kompeten sama sekali bidang semua cm jabat balas budi,0.0
2025-01-02,susah scr tujuan utamanya uang bukan menjaga keseimbangan alam sdm menteri kompeten bidangnya memikirkan keseimbangan ekosistem hutan kehidupan warga disekitar,Negatif,susah scr tuju utama uang bukan jaga imbang alam sdm menteri kompeten bidang pikir imbang ekosistem hutan hidup warga sekitar,0.0
2025-01-02,angkat jadi menteri apa indonesia dah kehabidan sdm,Negatif,angkat jadi menteri apa indonesia dah kehabidan sdm,0.0
2025-01-02,allah org sdm rendah kek gini bs jadi menteri,Negatif,allah org sdm rendah kek gin bs jadi menteri,0.0
2025-10-24,buruk dimaklumi akhirnya normalisasi awal kehancuran jati diri manusia kasihan bahlil layak jadi manusia standar,Negatif,buruk maklum akhir normalisasi awal hancur jati diri manusia kasihan bahlil layak jadi manusia standar,0.0
2025-10-24,jadi abdinya bahlil coba,Netral,jadi abdi bahlil coba,0.0
2025-10-24,bumi gonjang ganjing bahlil kek anjing,Negatif,bumi gonjang ganjing bahlil kek anjing,0.0
2025-10-24,suka semuanya suka serenity irene xueer bintang ternak akunmu akun buzzer bahlil,Positif,suka semua suka serenity irene xueer bintang ternak akun akun buzzer bahlil,1.0
2025-10-24,tinggal lihat polisi apa reaksi laporan meme pak bahlil apa tanggapi gercep,Negatif,tinggal lihat polisi apa reaksi lapor meme pak bahlil apa tanggap gercep,1.0
2025-10-24,amboi amboooii bahlil sok iyess ditanyain siapa ngasi izin tambang raja ampat malah kicep takut ditabok raja jawa,Negatif,amboi amboooii bahlil sok iyess ditanyain siapa ngasi izin tambang raja ampat malah kicep takut tabok raja jawa,0.0
2025-10-24,kata lucu dimaafin bahlil,Negatif,kata lucu dimaafin bahlil,1.0
2025-10-24,semangat pagi semangat menjemput rezeki happy weekend semuanya bahlil,Positif,semangat pagi semangat jemput rezeki happy weekend semua bahlil,0.0
2025-10-24,bahlil golkar sangat layak diserang dilecehkan,Negatif,bahlil golkar sangat layak serang leceh,1.0
2025-10-24,lohk kirain enih ekon bahlil,Positif,lohk kirain enih ekon bahlil,0.0
2025-10-24,gwe males gawe anjirrr,Negatif,gwe males gawe anjirrr,2.0
2025-10-24,gess berhenti bilang kek goblin tuh jahat bukan jelek yaa selayaknya bahlil gituu,Negatif,gess henti bilang kek goblin tuh jahat bukan jelek yaa layak bahlil gituu,0.0
2025-10-24,lawakan ngepass banget pejabat ibarat pemain sepak bola baru tau bahlil lahir planet namex hahaha,Negatif,lawa ngepass banget jabat ibarat main sepak bola baru tau bahlil lahir planet namex hahaha,0.0
2025-10-24,me kecewa jauh jauh tmii subuh bahlil tau gitu me tidur rumah main roplok,Negatif,me kecewa jauh jauh tmii subuh bahlil tau gitu me tidur rumah main roplok,0.0
2025-10-24,ngakak banget pas bilang bahlil suruh tahan napas wkwk,Negatif,ngakak banget pas bilang bahlil suruh tahan napas wkwk,0.0
2025-10-24,mamah robin hati culik bahlil,Negatif,mamah robin hati culik bahlil,0.0
2025-10-24,si bahlil cuma nyari pembenaran atas perilakunya udah tau tu salah bukannya jadi teladan malah jadi ikut ikutan arus sistem rusak,Negatif,si bahlil cuma nyari benar atas perilaku udah tau tu salah bukan jadi teladan malah jadi ikut ikut arus sistem rusak,0.0
